ticker,created,id,sent_score,sentiment
SPG,Thu Mar 31 23:51:05 +0000 2022,1.51E+18,1,positive
SPG,Thu Mar 31 22:48:08 +0000 2022,1.51E+18,0,neutral
SPG,Thu Mar 31 13:03:19 +0000 2022,1.51E+18,0,neutral
SPG,Thu Mar 31 03:52:21 +0000 2022,1.51E+18,0.106666667,positive
SPG,Wed Mar 30 21:18:07 +0000 2022,1.51E+18,1,positive
SPG,Wed Mar 30 00:03:05 +0000 2022,1.51E+18,1,positive
SWKS,Thu Mar 31 22:45:19 +0000 2022,1.51E+18,0,neutral
SWKS,Thu Mar 31 22:30:53 +0000 2022,1.51E+18,0,neutral
SWKS,Thu Mar 31 20:23:21 +0000 2022,1.51E+18,0,neutral
SNA,Wed Mar 30 15:59:28 +0000 2022,1.51E+18,0,neutral
SEDG,Thu Mar 31 23:03:49 +0000 2022,1.51E+18,0,neutral
SEDG,Thu Mar 31 22:02:50 +0000 2022,1.51E+18,0,neutral
SEDG,Thu Mar 31 21:24:36 +0000 2022,1.51E+18,0,neutral
SEDG,Wed Mar 30 21:31:50 +0000 2022,1.51E+18,0,neutral
SEDG,Wed Mar 30 21:22:10 +0000 2022,1.51E+18,0,neutral
SEDG,Wed Mar 30 21:04:22 +0000 2022,1.51E+18,0,neutral
SEDG,Wed Mar 30 20:56:13 +0000 2022,1.51E+18,0,neutral
SO,Thu Mar 31 20:59:40 +0000 2022,1.51E+18,0,neutral
SO,Thu Mar 31 19:38:25 +0000 2022,1.51E+18,0.2,positive
SO,Thu Mar 31 18:30:30 +0000 2022,1.51E+18,1,positive
SO,Thu Mar 31 05:06:10 +0000 2022,1.51E+18,0.136363636,positive
SO,Thu Mar 31 05:00:51 +0000 2022,1.51E+18,-0.084444444,negative
SO,Wed Mar 30 12:30:00 +0000 2022,1.51E+18,0.175324675,positive
SO,Tue Mar 29 23:57:05 +0000 2022,1.51E+18,1,positive
SO,Tue Mar 29 23:31:12 +0000 2022,1.51E+18,0,neutral
LUV,Thu Mar 31 18:10:12 +0000 2022,1.51E+18,0.3125,positive
LUV,Thu Mar 31 15:37:29 +0000 2022,1.51E+18,0,neutral
LUV,Thu Mar 31 03:01:37 +0000 2022,1.51E+18,-0.140740741,negative
LUV,Wed Mar 30 19:35:40 +0000 2022,1.51E+18,0.275,positive
LUV,Wed Mar 30 18:21:40 +0000 2022,1.51E+18,0,neutral
LUV,Wed Mar 30 17:41:28 +0000 2022,1.51E+18,0,neutral
LUV,Wed Mar 30 03:27:29 +0000 2022,1.51E+18,0.106666667,positive
SWK,Wed Mar 30 23:51:44 +0000 2022,1.51E+18,0,neutral
SWK,Wed Mar 30 21:27:46 +0000 2022,1.51E+18,0,neutral
SBUX,Thu Mar 31 18:27:06 +0000 2022,1.51E+18,1,positive
SBUX,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
SBUX,Wed Mar 30 17:18:01 +0000 2022,1.51E+18,0,neutral
SBUX,Wed Mar 30 15:51:06 +0000 2022,1.51E+18,1,positive
SBUX,Tue Mar 29 23:54:06 +0000 2022,1.51E+18,1,positive
STT,Wed Mar 30 19:00:00 +0000 2022,1.51E+18,0.5,positive
STE,Thu Mar 31 22:09:55 +0000 2022,1.51E+18,-0.075,negative
SYF,Thu Mar 31 21:51:08 +0000 2022,1.51E+18,0,neutral
SNPS,Thu Mar 31 13:10:34 +0000 2022,1.51E+18,0.4,positive
SYY,Wed Mar 30 19:45:39 +0000 2022,1.51E+18,0.275,positive
SYY,Wed Mar 30 19:06:10 +0000 2022,1.51E+18,0.275,positive
TMUS,Thu Mar 31 12:22:58 +0000 2022,1.51E+18,0.251515152,positive
TMUS,Thu Mar 31 11:13:22 +0000 2022,1.51E+18,0.106666667,positive
TMUS,Wed Mar 30 15:20:28 +0000 2022,1.51E+18,0.35,positive
TMUS,Wed Mar 30 00:15:16 +0000 2022,1.51E+18,1,positive
TTWO,Thu Mar 31 15:37:18 +0000 2022,1.51E+18,-0.2,negative
TTWO,Wed Mar 30 16:38:58 +0000 2022,1.51E+18,0,neutral
TTWO,Wed Mar 30 16:38:58 +0000 2022,1.51E+18,0,neutral
TTWO,Wed Mar 30 13:31:30 +0000 2022,1.51E+18,0.16,positive
TPR,Thu Mar 31 21:08:18 +0000 2022,1.51E+18,0,neutral
TGT,Thu Mar 31 23:57:05 +0000 2022,1.51E+18,1,positive
TGT,Thu Mar 31 20:11:32 +0000 2022,1.51E+18,0.16,positive
TGT,Thu Mar 31 18:39:06 +0000 2022,1.51E+18,1,positive
TGT,Thu Mar 31 12:34:28 +0000 2022,1.51E+18,0,neutral
TGT,Wed Mar 30 14:59:26 +0000 2022,1.51E+18,0,neutral
TGT,Wed Mar 30 14:59:26 +0000 2022,1.51E+18,0,neutral
TGT,Wed Mar 30 00:09:05 +0000 2022,1.51E+18,1,positive
TEL,Wed Mar 30 01:00:05 +0000 2022,1.51E+18,-0.2,negative
TSLA,Thu Mar 31 23:10:34 +0000 2022,1.51E+18,0.2,positive
TSLA,Thu Mar 31 19:59:50 +0000 2022,1.51E+18,0.4,positive
TSLA,Thu Mar 31 19:21:00 +0000 2022,1.51E+18,0.016071429,positive
TSLA,Thu Mar 31 18:31:20 +0000 2022,1.51E+18,0.0890625,positive
TSLA,Thu Mar 31 18:24:42 +0000 2022,1.51E+18,0.2,positive
TSLA,Thu Mar 31 18:18:52 +0000 2022,1.51E+18,0.06,positive
TSLA,Thu Mar 31 17:52:42 +0000 2022,1.51E+18,0.5,positive
TSLA,Thu Mar 31 17:00:22 +0000 2022,1.51E+18,0,neutral
TSLA,Thu Mar 31 15:20:50 +0000 2022,1.51E+18,0.133333333,positive
TSLA,Thu Mar 31 14:20:34 +0000 2022,1.51E+18,0,neutral
TXN,Thu Mar 31 18:51:06 +0000 2022,1.51E+18,1,positive
TXN,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
TXN,Wed Mar 30 21:36:07 +0000 2022,1.51E+18,1,positive
TXN,Wed Mar 30 00:21:05 +0000 2022,1.51E+18,1,positive
TMO,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
TMO,Wed Mar 30 10:48:08 +0000 2022,1.51E+18,1,positive
TMO,Wed Mar 30 05:30:31 +0000 2022,1.51E+18,1,positive
TMO,Wed Mar 30 00:12:08 +0000 2022,1.51E+18,1,positive
TJX,Wed Mar 30 21:03:38 +0000 2022,1.51E+18,0,neutral
TJX,Wed Mar 30 21:03:18 +0000 2022,1.51E+18,0,neutral
TJX,Wed Mar 30 21:03:12 +0000 2022,1.51E+18,0,neutral
TJX,Wed Mar 30 21:02:54 +0000 2022,1.51E+18,0,neutral
TSCO,Thu Mar 31 15:56:29 +0000 2022,1.51E+18,0,neutral
TSCO,Wed Mar 30 14:41:00 +0000 2022,1.51E+18,0,neutral
TDG,Wed Mar 30 18:24:44 +0000 2022,1.51E+18,0.106666667,positive
TDG,Wed Mar 30 09:01:07 +0000 2022,1.51E+18,-0.140740741,negative
TRMB,Thu Mar 31 10:42:05 +0000 2022,1.51E+18,0.136363636,positive
TFC,Thu Mar 31 18:49:24 +0000 2022,1.51E+18,0.55,positive
TFC,Wed Mar 30 23:56:55 +0000 2022,1.51E+18,0.106666667,positive
TWTR,Thu Mar 31 20:07:22 +0000 2022,1.51E+18,0.1,positive
TWTR,Thu Mar 31 19:37:08 +0000 2022,1.51E+18,0.2,positive
TWTR,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
TWTR,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
TWTR,Wed Mar 30 22:30:02 +0000 2022,1.51E+18,0.275,positive
TWTR,Wed Mar 30 21:32:07 +0000 2022,1.51E+18,0,neutral
TWTR,Wed Mar 30 11:16:12 +0000 2022,1.51E+18,0.2,positive
TWTR,Wed Mar 30 11:16:04 +0000 2022,1.51E+18,0.2,positive
TWTR,Wed Mar 30 03:00:42 +0000 2022,1.51E+18,0,neutral
TSN,Thu Mar 31 17:02:11 +0000 2022,1.51E+18,0,neutral
USB,Thu Mar 31 19:06:09 +0000 2022,1.51E+18,1,positive
USB,Thu Mar 31 18:49:24 +0000 2022,1.51E+18,0.55,positive
USB,Wed Mar 30 21:48:08 +0000 2022,1.51E+18,1,positive
USB,Wed Mar 30 16:30:25 +0000 2022,1.51E+18,1,positive
USB,Wed Mar 30 03:50:19 +0000 2022,1.51E+18,0.106666667,positive
UDR,Wed Mar 30 13:30:23 +0000 2022,1.51E+18,0.275,positive
UDR,Wed Mar 30 10:36:43 +0000 2022,1.51E+18,-0.15,negative
ULTA,Thu Mar 31 20:27:56 +0000 2022,1.51E+18,-0.2,negative
ULTA,Thu Mar 31 20:21:03 +0000 2022,1.51E+18,0,neutral
UAA,Wed Mar 30 17:16:52 +0000 2022,1.51E+18,0.16,positive
UNP,Thu Mar 31 17:07:41 +0000 2022,1.51E+18,0.106666667,positive
UNP,Wed Mar 30 12:30:00 +0000 2022,1.51E+18,0.175324675,positive
UAL,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
UAL,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
UAL,Thu Mar 31 17:16:15 +0000 2022,1.51E+18,0,neutral
UAL,Thu Mar 31 14:54:55 +0000 2022,1.51E+18,0,neutral
UAL,Wed Mar 30 18:57:38 +0000 2022,1.51E+18,0,neutral
UAL,Wed Mar 30 13:57:40 +0000 2022,1.51E+18,-0.1,negative
UNH,Thu Mar 31 13:36:08 +0000 2022,1.51E+18,1,positive
UNH,Wed Mar 30 21:39:05 +0000 2022,1.51E+18,1,positive
UNH,Wed Mar 30 20:44:31 +0000 2022,1.51E+18,0,neutral
UNH,Wed Mar 30 19:21:50 +0000 2022,1.51E+18,0,neutral
UNH,Wed Mar 30 18:42:53 +0000 2022,1.51E+18,0,neutral
UNH,Wed Mar 30 16:21:06 +0000 2022,1.51E+18,1,positive
UNH,Wed Mar 30 14:58:50 +0000 2022,1.51E+18,0,neutral
UPS,Thu Mar 31 19:03:06 +0000 2022,1.51E+18,1,positive
UPS,Wed Mar 30 21:45:15 +0000 2022,1.51E+18,1,positive
UPS,Wed Mar 30 16:27:06 +0000 2022,1.51E+18,1,positive
UPS,Wed Mar 30 00:30:29 +0000 2022,1.51E+18,1,positive
VTR,Thu Mar 31 18:03:00 +0000 2022,1.51E+18,0,neutral
VTR,Thu Mar 31 17:45:27 +0000 2022,1.51E+18,0,neutral
VZ,Thu Mar 31 20:20:48 +0000 2022,1.51E+18,0,neutral
VZ,Thu Mar 31 19:12:08 +0000 2022,1.51E+18,1,positive
VZ,Thu Mar 31 19:09:33 +0000 2022,1.51E+18,0.275,positive
VZ,Thu Mar 31 19:08:58 +0000 2022,1.51E+18,0,neutral
VZ,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
VZ,Thu Mar 31 14:22:54 +0000 2022,1.51E+18,0.275,positive
VZ,Thu Mar 31 14:02:01 +0000 2022,1.51E+18,1,positive
VZ,Thu Mar 31 02:44:02 +0000 2022,1.51E+18,0.15,positive
VZ,Wed Mar 30 21:54:07 +0000 2022,1.51E+18,1,positive
VZ,Wed Mar 30 19:46:31 +0000 2022,1.51E+18,0.275,positive
VRTX,Thu Mar 31 12:05:01 +0000 2022,1.51E+18,0.491666667,positive
VTRS,Wed Mar 30 12:02:53 +0000 2022,1.51E+18,0.033333333,positive
V,Thu Mar 31 01:44:43 +0000 2022,1.51E+18,0,neutral
V,Wed Mar 30 21:51:05 +0000 2022,1.51E+18,1,positive
V,Wed Mar 30 00:36:08 +0000 2022,1.51E+18,1,positive
WMT,Thu Mar 31 13:07:49 +0000 2022,1.51E+18,0,neutral
WMT,Wed Mar 30 22:58:49 +0000 2022,1.51E+18,0.5,positive
WMT,Wed Mar 30 22:06:07 +0000 2022,1.51E+18,1,positive
WMT,Wed Mar 30 19:59:22 +0000 2022,1.51E+18,0,neutral
WMT,Wed Mar 30 16:45:20 +0000 2022,1.51E+18,1,positive
WMT,Wed Mar 30 16:18:18 +0000 2022,1.51E+18,0.144444444,positive
WMT,Wed Mar 30 16:14:47 +0000 2022,1.51E+18,0,neutral
WMT,Wed Mar 30 06:10:00 +0000 2022,1.51E+18,0.8,positive
WMT,Wed Mar 30 00:48:07 +0000 2022,1.51E+18,1,positive
WBA,Thu Mar 31 21:08:18 +0000 2022,1.51E+18,0,neutral
WBA,Thu Mar 31 19:15:21 +0000 2022,1.51E+18,1,positive
WBA,Thu Mar 31 17:38:18 +0000 2022,1.51E+18,0,neutral
WBA,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
WBA,Thu Mar 31 17:07:19 +0000 2022,1.51E+18,0,neutral
WBA,Thu Mar 31 17:00:05 +0000 2022,1.51E+18,0.5,positive
WBA,Thu Mar 31 13:54:07 +0000 2022,1.51E+18,1,positive
WBA,Thu Mar 31 11:01:31 +0000 2022,1.51E+18,0,neutral
WBA,Thu Mar 31 11:01:18 +0000 2022,1.51E+18,0,neutral
WBA,Wed Mar 30 19:48:53 +0000 2022,1.51E+18,0,neutral
WM,Wed Mar 30 22:30:01 +0000 2022,1.51E+18,0.275,positive
WM,Wed Mar 30 17:10:07 +0000 2022,1.51E+18,0,neutral
WM,Tue Mar 29 23:46:06 +0000 2022,1.51E+18,-0.1,negative
WM,Tue Mar 29 22:30:00 +0000 2022,1.51E+18,0.275,positive
WAT,Thu Mar 31 18:21:10 +0000 2022,1.51E+18,0.2,positive
WAT,Thu Mar 31 12:05:34 +0000 2022,1.51E+18,0.266666667,positive
WAT,Wed Mar 30 02:06:20 +0000 2022,1.51E+18,0,neutral
WFC,Thu Mar 31 21:45:33 +0000 2022,1.51E+18,0,neutral
WFC,Thu Mar 31 19:18:08 +0000 2022,1.51E+18,1,positive
WFC,Thu Mar 31 18:49:24 +0000 2022,1.51E+18,0.55,positive
WFC,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
WFC,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
WFC,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
WFC,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
WFC,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
WFC,Thu Mar 31 17:16:16 +0000 2022,1.51E+18,0,neutral
WFC,Wed Mar 30 22:03:05 +0000 2022,1.51E+18,1,positive
WDC,Wed Mar 30 16:58:14 +0000 2022,1.51E+18,0,neutral
WDC,Wed Mar 30 14:03:12 +0000 2022,1.51E+18,0,neutral
WDC,Wed Mar 30 08:01:51 +0000 2022,1.51E+18,0.025,positive
WDC,Wed Mar 30 02:47:30 +0000 2022,1.51E+18,0.106666667,positive
WDC,Wed Mar 30 00:03:07 +0000 2022,1.51E+18,0.025,positive
WRK,Thu Mar 31 21:14:42 +0000 2022,1.51E+18,0.266666667,positive
WRK,Thu Mar 31 11:01:07 +0000 2022,1.51E+18,0,neutral
WRK,Wed Mar 30 21:01:14 +0000 2022,1.51E+18,0,neutral
WRK,Wed Mar 30 20:14:41 +0000 2022,1.51E+18,0.5,positive
WHR,Wed Mar 30 21:01:49 +0000 2022,1.51E+18,0,neutral
